,price,bd_num,ba_num,sqft,address,zestimate,Building,Calendar,Heating,Snowflake,Parking,Lot,PriceSquareFeet,url,zipcode
278,"$129,000",--,--,--,"215-217 Jucunda St,Pittsburgh, PA 15210","$123,500",Duplex,Built in 1907,No data,No data,2 Parking spaces,,,https://www.zillow.com/homedetails/215-217-Jucunda-St-Pittsburgh-PA-15210/11316229_zpid/,15210
279,"$349,900",--,--,--,"746 Bajo St,Pittsburgh, PA 15210","$336,000",Duplex,Built in 1910,No data,No data,5 Parking spaces,,,https://www.zillow.com/homedetails/746-Bajo-St-Pittsburgh-PA-15210/11433007_zpid/,15210
280,"$39,900",3,1,"1,240","811 Excelsior St,Pittsburgh, PA 15210",None ,Single family residence,Built in 1900,"Natural gas, forced air",No data,Open parking,"3,750 sqft",$32 price/sqft,https://www.zillow.com/homedetails/811-Excelsior-St-Pittsburgh-PA-15210/11314960_zpid/,15210
281,"$215,000",--,--,--,"132 Charles St,Pittsburgh, PA 15210",None ,Triplex,Built in 1905,No data,No data,2 Parking spaces,,,https://www.zillow.com/homedetails/132-Charles-St-Pittsburgh-PA-15210/2067321533_zpid/,15210
282,"$99,900",--,--,--,"107 Overbrook Blvd,Pittsburgh, PA 15210","$93,500",Duplex,Built in 1921,No data,No data,No data,,,https://www.zillow.com/homedetails/107-Overbrook-Blvd-Pittsburgh-PA-15210/11647992_zpid/,15210
283,"$57,000",--,--,--,"722 Excelsior St,Pittsburgh, PA 15210",None ,Triplex,Built in 1900,No data,No data,No data,,,https://www.zillow.com/homedetails/722-Excelsior-St-Pittsburgh-PA-15210/11315048_zpid/,15210
284,"$265,000",--,--,--,"2633 S 18th St,Pittsburgh, PA 15210",None ,Duplex,Built in 1900,No data,No data,Open parking,,,https://www.zillow.com/homedetails/2633-S-18th-St-Pittsburgh-PA-15210/2067007981_zpid/,15210
285,"$94,900",5,2,"1,592","42 Elizabeth St,Pittsburgh, PA 15210","$89,400",Single family residence,Built in 1910,"Natural gas, forced air",No data,Open parking,"2,178 sqft",$60 price/sqft,https://www.zillow.com/homedetails/42-Elizabeth-St-Pittsburgh-PA-15210/11436727_zpid/,15210
286,"$198,999",5,2,"2,475","28 Allen St,Pittsburgh, PA 15210",Last Sale,Single family residence,Built in 1900,Natural gas,No data,1 Attached garage space,"2,500 sqft",$80 price/sqft,https://www.zillow.com/homedetails/28-Allen-St-Pittsburgh-PA-15210/11314955_zpid/,15210
287,"$169,000",2,1,875,"313 Copperfield Ave,Pittsburgh, PA 15210","$179,000",Single family residence,Built in 1955,Natural gas,Central air,Garage door opener,0.31 Acres,$193 price/sqft,https://www.zillow.com/homedetails/313-Copperfield-Ave-Pittsburgh-PA-15210/11557127_zpid/,15210
288,"$84,900",3,1,"1,870","210 Bausman St,Pittsburgh, PA 15210","$79,400",Single family residence,Built in 1900,"Natural gas, forced air",No data,1 Parking space,"2,500 sqft",$45 price/sqft,https://www.zillow.com/homedetails/210-Bausman-St-Pittsburgh-PA-15210/11317069_zpid/,15210
289,"$74,900",2,1,680,"434 Wilbur St,Pittsburgh, PA 15210",None ,Single family residence,Built in 1913,No data,No data,No data,"2,626 sqft",$110 price/sqft,https://www.zillow.com/homedetails/434-Wilbur-St-Pittsburgh-PA-15210/11436876_zpid/,15210
290,"$65,000",3,1,"1,796","522 Freeland St,Pittsburgh, PA 15210",None ,Single family residence,Built in 1920,"Natural gas, hot water",Window a/c,Open parking,"2,561 sqft",$36 price/sqft,https://www.zillow.com/homedetails/522-Freeland-St-Pittsburgh-PA-15210/11315485_zpid/,15210
291,"$119,900",3,1,"1,260","1630 Amanda St,Pittsburgh, PA 15210","$119,600",Single family residence,Built in 1910,"Natural gas, radiant",No data,1 Garage space,"4,220 sqft",$95 price/sqft,https://www.zillow.com/homedetails/1630-Amanda-St-Pittsburgh-PA-15210/11556863_zpid/,15210
292,"$615,000",3,4,--,"104 Kenova St,Pittsburgh, PA 15211","$605,200",Single family residence,Built in 1915,"Electric, forced air",Central air,2 Attached garage spaces,"3,171 sqft",,https://www.zillow.com/homedetails/104-Kenova-St-Pittsburgh-PA-15211/11516896_zpid/,15211
293,"$80,000",2,1,"1,024","199 Southern Ave,Pittsburgh, PA 15211","$75,200",Single family residence,Built in 1900,Natural gas,Central air,Open parking,"1,820 sqft",$78 price/sqft,https://www.zillow.com/homedetails/199-Southern-Ave-Pittsburgh-PA-15211/11516610_zpid/,15211
294,"$625,000",3,4,"2,500","454 Wyola St,Pittsburgh, PA 15211","$499,100",Single family residence,Built in 2021,Natural gas,Central air,2 Attached garage spaces,"2,700 sqft",$250 price/sqft,https://www.zillow.com/homedetails/454-Wyola-St-Pittsburgh-PA-15211/11586205_zpid/,15211
295,"$197,000",4,1,--,"107 Craighead St,Pittsburgh, PA 15211","$196,900",Single family residence,Built in 1928,"Natural gas, forced air","Central air, electric",Open parking,No data,,https://www.zillow.com/homedetails/107-Craighead-St-Pittsburgh-PA-15211/11314693_zpid/,15211
296,"$230,000",3,1,"1,462","729 Wills St,Pittsburgh, PA 15211","$229,800",Single family residence,Built in 1906,"Natural gas, hot water",No data,Open parking,"1,585 sqft",$157 price/sqft,https://www.zillow.com/homedetails/729-Wills-St-Pittsburgh-PA-15211/11323761_zpid/,15211
297,"$320,000",--,--,--,"200 Bigham St,Pittsburgh, PA 15211","$320,000",Duplex,Built in 1907,No data,No data,Open parking,,,https://www.zillow.com/homedetails/200-Bigham-St-Pittsburgh-PA-15211/11363480_zpid/,15211
298,"$399,000",3,3,"1,308","405 Kambach St,Pittsburgh, PA 15211","$393,300",Single family residence,Built in 2016,"Natural gas, forced air",Central air,2 Attached garage spaces,"2,125 sqft",$305 price/sqft,https://www.zillow.com/homedetails/405-Kambach-St-Pittsburgh-PA-15211/11516454_zpid/,15211
299,"$590,000",3,3,"1,620","214 Shaler St,Pittsburgh, PA 15211","$569,400",Single family residence,Built in 1950,"Natural gas, forced air",Central air,2 Attached garage spaces,0.28 Acres,$364 price/sqft,https://www.zillow.com/homedetails/214-Shaler-St-Pittsburgh-PA-15211/11585426_zpid/,15211
300,"$625,000",3,4,"2,500","450 Wyola St,Pittsburgh, PA 15211","$605,600",Single family residence,Built in 2021,Natural gas,Central air,2 Attached garage spaces,"3,598 sqft",$250 price/sqft,https://www.zillow.com/homedetails/450-Wyola-St-Pittsburgh-PA-15211/164670042_zpid/,15211
301,"$289,000",--,--,--,"448 Ruxton St,Pittsburgh, PA 15211","$289,000",Duplex,Built in 1900,No data,No data,2 Open parking spaces,,,https://www.zillow.com/homedetails/448-Ruxton-St-Pittsburgh-PA-15211/11474928_zpid/,15211
302,"$104,900",2,1,"1,299","211 Southern Ave,Pittsburgh, PA 15211","$98,200",Townhouse,Built in 1900,"Natural gas, forced air",No data,Open parking,"1,981 sqft",$81 price/sqft,https://www.zillow.com/homedetails/211-Southern-Ave-Pittsburgh-PA-15211/11516604_zpid/,15211
303,"$365,000",--,--,--,"440 William St,Mount Washington, PA 15211","$357,600",Duplex,Built in 1890,No data,No data,Open parking,,,https://www.zillow.com/homedetails/440-William-St-Mount-Washington-PA-15211/11516288_zpid/,15211
304,"$279,900",3,1,--,"430 Bigham St,Mt Washington, PA 15211",Contact Agent,"Stock cooperative, townhouse",Built in 1932,"Natural gas, steam",Central air,Attached garage,No data,,https://www.zillow.com/homedetails/430-Bigham-St-Mt-Washington-PA-15211/2136644381_zpid/,15211
305,"$300,000",3,2,"1,708","156 La Belle St,Pittsburgh, PA 15211","$262,500",Single family residence,Built in 1920,"Forced air, natural gas",Central air,No garage,No data,$176 price/sqft,https://www.zillow.com/homedetails/156-La-Belle-St-Pittsburgh-PA-15211/11586327_zpid/,15211
306,"$179,000",3,1,"1,620","429 Natchez St,Pittsburgh, PA 15211","$169,500",Single family residence,Built in 1900,No data,No data,No data,"2,748 sqft",$110 price/sqft,https://www.zillow.com/homedetails/429-Natchez-St-Pittsburgh-PA-15211/11516042_zpid/,15211
307,"$145,900",2,1,"1,145","58 Craighead St,Pittsburgh, PA 15211","$135,800",Townhouse,Built in 1920,"Natural gas, forced air",No data,Open parking,906.05 Sqft,$127 price/sqft,https://www.zillow.com/homedetails/58-Craighead-St-Pittsburgh-PA-15211/11474957_zpid/,15211
308,"$300,000",5,3,"3,159","139 Plymouth St,Pittsburgh, PA 15211","$290,400",Single family residence,Built in 1900,"Natural gas, forced air",No data,No data,"3,158 sqft",$95 price/sqft,https://www.zillow.com/homedetails/139-Plymouth-St-Pittsburgh-PA-15211/304678751_zpid/,15211
309,"$239,900",3,2,--,"723 Wills St,Pittsburgh, PA 15211","$239,800",Single family residence,Built in 1901,"Natural gas, forced air",Central air,Open parking,"1,728 sqft",,https://www.zillow.com/homedetails/723-Wills-St-Pittsburgh-PA-15211/11323758_zpid/,15211
310,"$262,500",2,1,--,"615 Olympia Rd,Mt Washington, PA 15211","$255,600","Stock cooperative, townhouse",Built in 1933,"Natural gas, steam",Central air,1 Garage space,No data,,https://www.zillow.com/homedetails/615-Olympia-Rd-Mt-Washington-PA-15211/2100684314_zpid/,15211
311,"$1,500,000",4,4,"4,000","427 Bailey Ave,Pittsburgh, PA 15211","$1,393,400",Single family residence,Built in 1890,"Natural gas, forced air","Central air, wall unit(s)",1 Attached garage space,"6,250 sqft",$375 price/sqft,https://www.zillow.com/homedetails/427-Bailey-Ave-Pittsburgh-PA-15211/11474381_zpid/,15211
312,"$225,000",--,--,--,"317 Natchez St,Pittsburgh, PA 15211","$225,000",Duplex,Built in 1910,No data,No data,No data,,,https://www.zillow.com/homedetails/317-Natchez-St-Pittsburgh-PA-15211/11515819_zpid/,15211
313,"$130,000",4,2,"1,700","37 Cushman St,Pittsburgh, PA 15211","$128,800",Single family residence,Built in 1920,"Natural gas, forced air",No data,Open parking,"3,031 sqft",$76 price/sqft,https://www.zillow.com/homedetails/37-Cushman-St-Pittsburgh-PA-15211/11516334_zpid/,15211
314,"$300,000",--,--,--,"145 Plymouth St,Pittsburgh, PA 15211","$295,700",Duplex,Built in 1900,No data,No data,No data,,,https://www.zillow.com/homedetails/145-Plymouth-St-Pittsburgh-PA-15211/11585652_zpid/,15211
315,"$64,500",2,2,--,"34 Soffel St,Pittsburgh, PA 15211",Contact Agent,Single family residence,Built in 1905,No data,No data,No data,0.35 Acres,,https://www.zillow.com/homedetails/34-Soffel-St-Pittsburgh-PA-15211/11323789_zpid/,15211
316,"$220,000",3,2,"1,663","520 Grace St,Pittsburgh, PA 15211","$220,000",Single family residence,Built in 1915,"Natural gas, forced air",Electric,Open parking,"2,500 sqft",$132 price/sqft,https://www.zillow.com/homedetails/520-Grace-St-Pittsburgh-PA-15211/11516060_zpid/,15211
317,"$585,000",3,3,"1,862","411 Belonda St,Pittsburgh, PA 15211",Contact Agent,Single family residence,Built in 1979,"Natural gas, forced air",Central air,2 Attached garage spaces,0.32 Acres,$314 price/sqft,https://www.zillow.com/homedetails/411-Belonda-St-Pittsburgh-PA-15211/11515620_zpid/,15211
318,"$149,000",2,2,"1,304","452 Kathleen St,Pittsburgh, PA 15211","$140,100",Townhouse,Built in 1910,"Natural gas, forced air",Window a/c,Open parking,"1,354 sqft",$114 price/sqft,https://www.zillow.com/homedetails/452-Kathleen-St-Pittsburgh-PA-15211/11474919_zpid/,15211
319,"$399,900",4,3,"2,474","923 Constance St,Pittsburgh, PA 15212","$399,100",Single family residence,Built in 1900,Natural gas,Central air,Open parking,"1,825 sqft",$162 price/sqft,https://www.zillow.com/homedetails/923-Constance-St-Pittsburgh-PA-15212/11395432_zpid/,15212
320,"$29,900",2,1,"1,056",Price increase:  (10/16),Zestimate,Single family residence,Built in 1880,"Natural gas, forced air",No data,1 Open parking space,"7,318 sqft",$28 price/sqft,https://www.zillow.com/homedetails/28-Solar-St-Pittsburgh-PA-15212/11511607_zpid/,15212
321,"$198,000",4,3,--,"1419 Hubbard St,Pittsburgh, PA 15212","$189,100",Single family residence,Built in 1911,"Natural gas, forced air",Window a/c,Open parking,"4,410 sqft",,https://www.zillow.com/homedetails/1419-Hubbard-St-Pittsburgh-PA-15212/11604074_zpid/,15212
322,"$665,000",5,6,"2,363","1714 Buena Vista St,Pittsburgh, PA 15212",None ,Single family residence,Built in 1890,"Natural gas, forced air",Central air,1 Open parking space,"1,799 sqft",$281 price/sqft,https://www.zillow.com/homedetails/1714-Buena-Vista-St-Pittsburgh-PA-15212/11387594_zpid/,15212
323,"$75,000",2,1,960,"961 Woods Run Ave,Pittsburgh, PA 15212","$75,000",Single family residence,Built in 1930,"Natural gas, forced air",No data,Open parking,"4,316 sqft",$78 price/sqft,https://www.zillow.com/homedetails/961-Woods-Run-Ave-Pittsburgh-PA-15212/11605661_zpid/,15212
324,"$374,900",2,1,--,"1236 Resaca Pl,Pittsburgh, PA 15212","$369,700",Single family residence,Built in 1880,"Natural gas, forced air",Central air,No data,"2,080 sqft",,https://www.zillow.com/homedetails/1236-Resaca-Pl-Pittsburgh-PA-15212/11388671_zpid/,15212
325,"$160,000",4,1,--,"3258 Bainton St,Pittsburgh, PA 15212","$160,000",Single family residence,Built in 1942,"Natural gas, forced air",No data,Off street,"3,000 sqft",,https://www.zillow.com/homedetails/3258-Bainton-St-Pittsburgh-PA-15212/11604475_zpid/,15212
326,"$235,000",3,3,"1,692","3454 Rigel St,Pittsburgh, PA 15212","$250,300",Single family residence,Built in 1955,"Natural gas, hot water",No data,2 Attached garage spaces,0.25 Acres,$139 price/sqft,https://www.zillow.com/homedetails/3454-Rigel-St-Pittsburgh-PA-15212/11605722_zpid/,15212
327,"$372,000",4,2,"2,640","520 Knoll St,Pittsburgh, PA 15212","$359,500",Single family residence,Built in 1900,"Natural gas, forced air",No data,Open parking,"3,262 sqft",$141 price/sqft,https://www.zillow.com/homedetails/520-Knoll-St-Pittsburgh-PA-15212/11388097_zpid/,15212
328,"$279,000",3,2,"1,644","1132 Goettman St,Pittsburgh, PA 15212","$273,600",Single family residence,Built in 1900,"Natural gas, forced air","Central air, electric",Open parking,"1,058 sqft",$170 price/sqft,https://www.zillow.com/homedetails/1132-Goettman-St-Pittsburgh-PA-15212/11395079_zpid/,15212
329,"$119,900",--,--,--,"3133 Sorento St,Pittsburgh, PA 15212",None ,Duplex,Built in 1901,No data,No data,Open parking,,,https://www.zillow.com/homedetails/3133-Sorento-St-Pittsburgh-PA-15212/2067447640_zpid/,15212
330,"$99,900",3,2,"1,859","2141 Straubs Ln,Pittsburgh, PA 15212","$93,100",Single family residence,Built in 1900,"Natural gas, forced air",No data,1 Open parking space,"2,069 sqft",$54 price/sqft,https://www.zillow.com/homedetails/2141-Straubs-Ln-Pittsburgh-PA-15212/11512045_zpid/,15212
331,"$309,900",3,2,--,"1137 Brabec St,Pittsburgh, PA 15212",None ,Single family residence,Built in 1915,"Natural gas, forced air",Central air,1 Open parking space,"1,189 sqft",,https://www.zillow.com/homedetails/1137-Brabec-St-Pittsburgh-PA-15212/11395077_zpid/,15212
332,"$149,900",3,2,"1,144","4045 Brighton Rd,Pittsburgh, PA 15212","$154,800",Single family residence,Built in 1930,"Electric, baseboard",Window a/c,Open parking,"3,584 sqft",$131 price/sqft,https://www.zillow.com/homedetails/4045-Brighton-Rd-Pittsburgh-PA-15212/11268404_zpid/,15212
333,"$989,000",3,3,"2,350","119 Guadalupe Pl,Pittsburgh, PA 15212","$952,900",Single family residence,Built in 2021,"Natural gas, forced air",Central air,2 Attached garage spaces,"3,920 sqft",$421 price/sqft,https://www.zillow.com/homedetails/119-Guadalupe-Pl-Pittsburgh-PA-15212/333136323_zpid/,15212
334,"$189,750",3,2,"1,000","2720 Mount Troy Rd,Pittsburgh, PA 15212","$180,500",Single family residence,Built in 1960,Natural gas,No data,Attached garage,"6,311 sqft",$190 price/sqft,https://www.zillow.com/homedetails/2720-Mount-Troy-Rd-Pittsburgh-PA-15212/11610620_zpid/,15212
335,"$155,000",3,2,862,"2129 Straubs Ln,Pittsburgh, PA 15212","$147,000",Single family residence,Built in 1900,No data,No data,No data,"1,890 sqft",$180 price/sqft,https://www.zillow.com/homedetails/2129-Straubs-Ln-Pittsburgh-PA-15212/11511959_zpid/,15212
336,"$159,000",2,1,896,"1150 Woods Run Ave,Pittsburgh, PA 15212","$155,200",Single family residence,Built in 1885,"Natural gas, forced air",No data,No data,"4,329 sqft",$177 price/sqft,https://www.zillow.com/homedetails/1150-Woods-Run-Ave-Pittsburgh-PA-15212/11606004_zpid/,15212
337,"$189,900",4,1,"1,710","4017 Oswald St,Pittsburgh, PA 15212","$189,900",Single family residence,Built in 1905,"Natural gas, forced air",No data,Open parking,"2,735 sqft",$111 price/sqft,https://www.zillow.com/homedetails/4017-Oswald-St-Pittsburgh-PA-15212/11268659_zpid/,15212
338,"$295,000",3,2,"1,626","1104 S Side Ave,Pittsburgh, PA 15212",Contact Agent,Single family residence,Built in 1920,"Natural gas, forced air",Central air,Open parking,"5,196 sqft",$181 price/sqft,https://www.zillow.com/homedetails/1104-S-Side-Ave-Pittsburgh-PA-15212/61279232_zpid/,15212
339,"$149,000",2,1,930,"703 Speck St,Pittsburgh, PA 15212","$144,700",Single family residence,Built in 1920,"Natural gas, forced air",Central air,5 Parking spaces,2.13 Acres,$160 price/sqft,https://www.zillow.com/homedetails/703-Speck-St-Pittsburgh-PA-15212/11269508_zpid/,15212
340,"$849,000",4,2,"3,660","1717 Lowrie St,Pittsburgh, PA 15212","$836,900",Single family residence,Built in 2010,No data,No data,4 Attached garage spaces,"8,800 sqft",$232 price/sqft,https://www.zillow.com/homedetails/1717-Lowrie-St-Pittsburgh-PA-15212/164420216_zpid/,15212
341,"$95,000",3,1,"2,261","935 S Side Ave,Pittsburgh, PA 15212","$94,900",Single family residence,Built in 1910,"Natural gas, hot water",Window a/c,Open parking,"8,058 sqft",$42 price/sqft,https://www.zillow.com/homedetails/935-S-Side-Ave-Pittsburgh-PA-15212/11510990_zpid/,15212
342,"$68,500",1,1,617,"2701 Volta St,Pittsburgh, PA 15212",None ,Single family residence,Built in 1910,"Natural gas, forced air",Central air,Open parking,"2,400 sqft",$111 price/sqft,https://www.zillow.com/homedetails/2701-Volta-St-Pittsburgh-PA-15212/11610613_zpid/,15212
343,"$299,900",3,3,"1,774","206 E Jefferson St,Pittsburgh, PA 15212","$294,400",Single family residence,Built in 1900,Natural gas,Central air,Open parking,"3,998 sqft",$169 price/sqft,https://www.zillow.com/homedetails/206-E-Jefferson-St-Pittsburgh-PA-15212/11387993_zpid/,15212
344,"$155,000",3,2,"1,676","2117 Harbor St,Pittsburgh, PA 15212","$157,100",Single family residence,Built in 1927,"Natural gas, hot water",No data,1 Garage space,"3,816 sqft",$92 price/sqft,https://www.zillow.com/homedetails/2117-Harbor-St-Pittsburgh-PA-15212/11511081_zpid/,15212
345,"$80,000",4,2,"2,549","1223 Woodland Ave,Pittsburgh, PA 15212","$80,000",Single family residence,Built in 1940,No data,No data,Open parking,"2,400 sqft",$31 price/sqft,https://www.zillow.com/homedetails/1223-Woodland-Ave-Pittsburgh-PA-15212/11498717_zpid/,15212
346,"$387,000",4,2,"2,816","615 Tripoli St,Pittsburgh, PA 15212","$382,200",Single family residence,Built in 1900,Natural gas,Central air,2 Open parking spaces,"1,337 sqft",$137 price/sqft,https://www.zillow.com/homedetails/615-Tripoli-St-Pittsburgh-PA-15212/11395249_zpid/,15212
347,"$54,000",2,1,"1,200","1136 High St,Pittsburgh, PA 15212",None ,Single family residence,Built in 1890,"Natural gas, forced air",No data,1 Open parking space,"1,899 sqft",$45 price/sqft,https://www.zillow.com/homedetails/1136-High-St-Pittsburgh-PA-15212/11394408_zpid/,15212
348,"$339,000",--,--,--,"1414 Buena Vista St,Pittsburgh, PA 15212","$315,200",Duplex,Built in 1930,No data,No data,Open parking,,,https://www.zillow.com/homedetails/1414-Buena-Vista-St-Pittsburgh-PA-15212/11388206_zpid/,15212
349,"$23,400",3,1,"1,568","3463 McClure Ave,Pittsburgh, PA 15212",None ,Singlefamily,Built in 1910,No data,No data,Open parking,"3,484 sqft",$15 price/sqft,https://www.zillow.com/homedetails/3463-McClure-Ave-Pittsburgh-PA-15212/11604028_zpid/,15212
